Brand,Processor_Brand,Processor_Type,Storage_SSD,Storage_HDD,RAM_GB,RAM_Type,OS,Display_Size,Display_Type,Office,Warranty,Price
ASUS,Intel,Core i3  - 10th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,33990
ASUS,AMD,Ryzen 7 Octa Core  - 4th Gen,1024,0,8,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,73140
APPLE,Intel,Core i5  - 8th Gen,512,0,8,DDR3,Mac,13.3,Normal,Not Available,1 Year Onsite Warranty,163990
HP,AMD,Ryzen 3 Dual Core,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,37990
ASUS,Intel,Core i5  - 11th Gen,512,0,16,LPDDR4X,64 bit Windows 11,13.3,Touchscreen,Not Available,1 Year Onsite Warranty,87990
ASUS,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,50990
APPLE,Intel,Core i5  - 5th Gen,128,0,8,DDR3,64 bit Mac,13.3,Normal,Not Available,1 Year Carry In Warranty,74490
DELL,Intel,Core i3  - 10th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,45990
acer,Intel,Core i3  - 11th Gen,256,0,4,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,39244
ASUS,Intel,Core i3  - 11th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,44990
ASUS,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,62990
MSI,Intel,Core i7  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,116990
DELL,Intel,Core i3  - 12th Gen,512,0,8,DDR5,Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,63990
HP,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,84490
ASUS,Intel,Core i7  - 12th Gen,512,0,16,LPDDR5,Windows 11,14.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,104990
Nokia,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Onsite Warranty,50490
Lenovo,AMD,Athlon Dual Core,256,0,4,DDR4,Windows 10,14.0,Normal,Not Available,1 Year Onsite Warranty,20990
ALIENWARE,Intel,Core i9  - 10th Gen,1024,0,32,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Limited Hardware Warranty + In Home Service After Remote Diagnosis,345390
DELL,Intel,Core i7  - 12th Gen,512,0,16,LPDDR4,Windows 11,13.3,Normal,Not Available,1 Year Onsite Warranty,91990
acer,Intel,Pentium Silver,256,0,4,DDR4,64 bit Windows 11,14.0,Normal,Not Available,1 Year International Travelers Warranty,27490
ASUS,AMD,Ryzen 7 Dual Core  - 7th Gen,512,512,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Warranty,81990
acer,AMD,Ryzen 5 Hexa Core,512,0,8,LPDDR4X,64 bit Windows 10,14.0,Normal,Not Available,1 Year International Travelers Warranty,59990
Lenovo,Intel,Core i3  - 10th Gen,256,0,4,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,60792
acer,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,66990
ASUS,AMD,Ryzen 9 Octa Core,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,201990
HP,Intel,Core i3  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,57970
Lenovo,Intel,Celeron Dual Core,256,0,4,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Onsite Warranty,30100
ASUS,Intel,Core i3  - 11th Gen,128,0,8,LPDDR4X,Chrome,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,49990
ASUS,Intel,Core i3  - 11th Gen,256,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,36223
ASUS,Intel,Core i5  - 11th Gen,512,0,8,LPDDR4X,64 bit Windows 11,13.3,Normal,Not Available,1 Year Onsite Warranty,79990
acer,Intel,Core i3  - 11th Gen,256,1024,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Carry In Warranty,46040
HP,Intel,Core i7  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,16.1,Normal,Office Home & Student 2021,1 Year Onsite Warranty,135680
HP,Intel,Core i3  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,56070
Lenovo,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,66990
DELL,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,52415
ASUS,Intel,Core i9  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,16.0,Normal,Not Available,1 Year Onsite Warranty,219990
ASUS,Intel,Core i5  - 11th Gen,1024,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,85590
DELL,Intel,Core i7  - 12th Gen,512,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,123990
DELL,Intel,Core i7  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,246490
Lenovo,Intel,Core i7  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,105990
acer,Intel,Core i3  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,39664
Lenovo,Intel,Core i7  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,15.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,140131
ASUS,AMD,Ryzen 7 Quad Core  - 10th Gen,1024,0,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,115736
ASUS,AMD,Ryzen 7 Octa Core,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,159990
HP,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,52490
HP,Intel,Core i7  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,16.1,Normal,Office Home & Student 2021,1 Year Onsite Warranty,155490
DELL,Intel,Pentium Quad Core,256,0,4,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,36500
ASUS,AMD,Ryzen 9 Octa Core,1024,0,32,LPDDR5,Windows 11,13.4,Touchscreen,Office Home & Student,1 Year Onsite Warranty,171990
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,74990
ASUS,AMD,Ryzen 9 Octa Core,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,161990
GIGABYTE,Intel,Core i7  - 12th Gen,1024,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,2 Year Carry In Warranty,193990
ASUS,Intel,Core i5  - 8th Gen,512,0,8,LPDDR3,64 bit Windows 10,13.3,Normal,Not Available,1 Year Onsite Warranty,74490
DELL,Intel,Core i3  - 12th Gen,256,0,8,DDR5,Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,73735
ASUS,Intel,Core i7  - 12th Gen,512,0,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,86990
ASUS,Intel,Core i7  - 12th Gen,1024,0,16,LPDDR5,64 bit Windows 11,14.5,Touchscreen,Not Available,1 Year Onsite Warranty,169990
ASUS,Intel,Core i9  - 12th Gen,1024,0,32,DDR5,64 bit Windows 11,16.0,Normal,Not Available,1 Year Onsite Warranty,259990
DELL,Intel,Core i3  - 10th Gen,256,1024,4,DDR4,64 bit Windows 11,14.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,42290
DELL,AMD,Ryzen 5 Quad Core,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Onsite Warranty,49690
DELL,Intel,Core i9  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,151990
Lenovo,Intel,Core i5  - 11th Gen,256,1024,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,63490
DELL,Intel,Core i3  - 10th Gen,256,1024,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,46400
DELL,AMD,Ryzen 7 Octa Core,512,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,105990
DELL,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 10,14.96,Normal,Office Home & Student 2019,1 Year Onsite Warranty,70990
Lenovo,Intel,Core i3  - 11th Gen,256,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,36400
Lenovo,AMD,Ryzen 7 Hexa Core,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Office 2021,1 Year Warranty,93690
ASUS,AMD,Ryzen 7 Octa Core,1024,0,16,DDR5,64 bit Windows 11,17.3,Normal,Not Available,1 Year Onsite Warranty,98990
acer,Intel,Core i7  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,156490
ASUS,AMD,Ryzen 7 Octa Core,512,0,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,105990
MSI,Intel,Core i7  - 8th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,2 Year Carry In Warranty,185790
MSI,Intel,Core i7  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,2 Year Warranty,108790
acer,Intel,Core i5  - 11th Gen,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2021,1 Year International Travelers Warranty,60130
Lenovo,AMD,Ryzen 3 Dual Core,256,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Warranty,37990
HP,Intel,Core i5  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,14.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,73070
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,65359
Lenovo,AMD,Ryzen 7 Octa Core,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year Accidental Damage Protection,110990
ASUS,AMD,Ryzen 9 Octa Core,1024,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,129990
acer,Intel,Core i7  - 10th Gen,2048,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,150490
HP,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,54999
acer,AMD,Ryzen 7 Octa Core,256,1024,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,115990
ASUS,Intel,Core i5  - 12th Gen,512,0,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Warranty,92990
ASUS,AMD,Ryzen 9 Octa Core,2048,0,32,DDR5,64 bit Windows 11,16.0,Normal,Not Available,1 Year Onsite Warranty,395190
DELL,Intel,Core i7  - 12th Gen,512,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,168990
HP,Intel,Core i5  - 11th Gen,512,0,16,LPDDR4X,64 bit Windows 10,13.5,Touchscreen,Not Available,1 Year Onsite Warranty,108490
ASUS,Intel,Core i5  - 10th Gen,512,0,8,LPDDR3,64 bit Windows 10,13.3,Normal,Office Home & Student 2019,1 Year Onsite Warranty,79990
MSI,AMD,Ryzen 7 Octa Core,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,52990
Lenovo,AMD,Ryzen 7 Octa Core,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,54000
ASUS,Intel,Pentium Quad Core,256,0,8,LPDDR4X,64 bit Windows 11,13.3,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,54990
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,61985
DELL,Intel,Core i7  - 12th Gen,1024,0,32,DDR5,64 bit Windows 11,17.3,Normal,Not Available,1 Year Onsite Warranty,300490
HP,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,49680
DELL,Intel,Core i3  - 11th Gen,512,0,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,45990
ASUS,AMD,Ryzen 9 Octa Core,1024,0,16,DDR5,64 bit Windows 11,17.3,Normal,Not Available,1 Year Onsite Warranty,210990
DELL,Intel,Core i5  - 12th Gen,512,0,8,DDR5,64 bit Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,76490
DELL,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,73890
acer,Intel,Core i3  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,59999
Lenovo,Intel,Core i3  - 11th Gen,256,0,4,DDR4,64 bit Windows 10,15.0,Normal,Not Available,1 Year Onsite Warranty,37490
Avita,Intel,Core i3  - 10th Gen,256,0,4,DDR4,64 bit Windows 10,14.0,Normal,Not Available,2 Year Onsite Warranty,29990
Lenovo,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Office 2021,1 Year Onsite Warranty,59990
HP,AMD,Ryzen 3 Quad Core,512,0,8,DDR4,64 bit Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,37850
ASUS,Intel,Core i5  - 12th Gen,512,0,16,LPDDR5,Windows 11,14.5,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,144990
ASUS,Intel,Core i5  - 10th Gen,512,0,8,DDR4,Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,43990
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Touchscreen,Office Home & Student 2019,1 Year Limited Hardware Warranty + In Home Service After Remote Diagnosis,74990
Lenovo,Intel,Core i7  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Trial Only,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,72990
MSI,Intel,Core i7  - 12th Gen,1024,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,2 Year Carry In Warranty,112490
ASUS,Intel,Core i7  - 12th Gen,512,0,16,LPDDR5,64 bit Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,171990
ASUS,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,84540
Lenovo,AMD,Ryzen 7 Octa Core,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,78500
DELL,Intel,Core i5  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,16.0,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,88324
acer,Intel,Core i7  - 10th Gen,256,1024,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,119990
HP,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,63890
DELL,Intel,Core i5  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,16.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,69160
DELL,Intel,Core i5  - 11th Gen,1024,0,8,LPDDR4X,64 bit Windows 10,13.3,Normal,Not Available,1 Year Onsite Warranty,78190
DELL,Intel,Core i5  - 11th Gen,512,0,16,LPDDR4,64 bit Windows 11,13.3,Normal,Not Available,1 Year Onsite Warranty,102946
DELL,Intel,Core i7  - 11th Gen,512,0,16,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,104990
Mi,Intel,Core i7  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Manufacturer Warranty,59990
ASUS,Intel,Core i5  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,67690
HP,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,55490
APPLE,Apple,M1,512,0,8,DDR4,Mac,13.3,Normal,Not Available,1 Year Onsite Warranty,130990
HP,AMD,Ryzen 5 Hexa Core,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,65070
ASUS,Intel,Core i3  - 11th Gen,256,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,36990
acer,Intel,Core i7  - 6th Gen,128,1024,16,DDR4,64 bit Windows 10,15.6,Normal,Office 2013 11 Trial,1 Year International Travelers Warranty,116640
ASUS,Intel,Core i9  - 12th Gen,1024,0,32,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,362990
ASUS,Intel,Core i7  - 10th Gen,1024,0,32,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,234990
Lenovo,AMD,Ryzen 7 Octa Core,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,118500
acer,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,61920
Lenovo,Intel,Core i3  - 11th Gen,256,1024,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,38880
acer,Intel,Core i7  - 11th Gen,1024,0,16,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,135990
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,73490
acer,Intel,Core i5  - 12th Gen,512,0,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,74990
Lenovo,Intel,Core i3  - 11th Gen,256,0,4,DDR4,64 bit Windows 10,15.0,Normal,Office Home & Student 2019,1 Year Onsite Warranty,38990
DELL,Intel,Core i3  - 11th Gen,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,46890
HP,Intel,Celeron Dual Core,256,0,8,DDR4,64 bit Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,30990
ASUS,AMD,Ryzen 7 Octa Core,1024,0,32,LPDDR5,64 bit Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,177900
ASUS,Intel,Core i9  - 12th Gen,1024,0,16,LPDDR5,64 bit Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,304980
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 10,14.0,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,79122
DELL,Intel,Core i7  - 12th Gen,512,0,16,DDR5,64 bit Windows 11,13.3,Normal,Not Available,1 Year Onsite Warranty,113104
ASUS,AMD,Ryzen 3 Dual Core,256,0,4,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,26990
DELL,Intel,Core i3  - 11th Gen,256,1024,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,45890
Lenovo,Intel,Core i5  - 9th Gen,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,64390
acer,AMD,Ryzen 5 Hexa Core,256,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,61490
DELL,Intel,Core i3  - 10th Gen,256,0,8,DDR4,64 bit Windows 11,14.96,Normal,Office Home & Student 2021,1 Year Onsite Warranty,44190
DELL,Intel,Core i5  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,71857
ASUS,AMD,Ryzen 5 Hexa Core,512,0,16,LPDDR4X,64 bit Windows 11,14.0,Touchscreen,Not Available,1 Year Onsite Warranty,89990
HP,Intel,Core i5  - 12th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,74990
ASUS,Intel,Core i9  - 8th Gen,1024,0,16,DDR4,64 bit Windows 10,15.6,Touchscreen,Not Available,1 Year Onsite Warranty,209690
Infinix,Intel,Core i7  - 10th Gen,512,0,16,LPDDR4X,64 bit Windows 11,14.0,Normal,Not Available,1 Year Onsite Warranty,49990
ASUS,AMD,Ryzen 9 Octa Core,1024,0,32,DDR5,64 bit Windows 11,14.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,193236
ASUS,Intel,Celeron Dual Core  - 10th Gen,256,0,4,DDR4,Windows 11,14.0,Normal,Not Available,1 Year Manufacturer Warranty,25990
Lenovo,AMD,Ryzen 5 Hexa Core,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Warranty,73990
DELL,Intel,Core i3  - 11th Gen,256,1024,4,DDR4,64 bit Windows 10,14.0,Normal,Office Home & Student 2019,1 Year Limited Hardware Warranty + In Home Service After Remote Diagnosis,44348
acer,Intel,Core i5  - 8th Gen,256,0,8,DDR4,64 bit Windows 10,13.3,Normal,Not Available,1 Year International Travelers Warranty,59434
HP,Intel,Core i5  - 7th Gen,128,1024,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,102551
Lenovo,Intel,Core i3  - 10th Gen,256,0,4,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,40200
DELL,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,71990
Infinix,Intel,Core i3  - 11th Gen,512,0,8,LPDDR4X,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,35990
ASUS,Intel,Core i7  - 10th Gen,2048,0,16,LPDDR3,64 bit Windows 10,14.0,Normal,Not Available,3 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,233990
HP,AMD,Ryzen 5 Hexa Core,512,0,8,DDR5,64 bit Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,96579
ASUS,Intel,Core i7  - 12th Gen,1024,0,16,LPDDR5,64 bit Windows 11,17.3,Touchscreen,Not Available,1 Year Onsite Warranty,329990
Lenovo,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,60999
ASUS,Intel,Core i5  - 12th Gen,512,0,16,LPDDR5,Windows 11,14.0,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,114990
ASUS,Intel,Core i7  - 12th Gen,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,122990
Lenovo,Intel,Celeron Dual Core,256,0,4,DDR4,64 bit Windows 11,11.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,23240
ASUS,Intel,Core i7  - 12th Gen,512,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,100990
ASUS,AMD,Ryzen 9 Octa Core,1024,0,16,LPDDR5,Windows 11,13.4,Touchscreen,Office Home & Student,1 Year Onsite Warranty,151990
ASUS,AMD,Ryzen 9 Octa Core,1024,0,8,DDR4,64 bit Windows 10,14.0,Normal,Not Available,1 Year Onsite Warranty,94990
DELL,Intel,Core i5  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,67477
Lenovo,AMD,Ryzen 5 Hexa Core,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,67990
DELL,AMD,Ryzen 7 Octa Core,512,0,16,DDR4,64 bit Windows 11,16.0,Normal,Not Available,1 Year Onsite Warranty,77990
Lenovo,Intel,Core i3  - 10th Gen,256,0,4,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,2 Year Warranty,35990
DELL,Intel,Core i5  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,70748
ASUS,AMD,Ryzen 7 Octa Core,1024,0,16,LPDDR5,64 bit Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,147990
Lenovo,Intel,Core i5  - 11th Gen,512,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,76990
ASUS,AMD,Ryzen 7 Octa Core,1024,0,16,DDR5,64 bit Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,148990
ASUS,Intel,Core i7  - 8th Gen,512,0,16,DDR3,64 bit Windows 10,13.3,Normal,Not Available,1 Year Onsite Warranty,99990
DELL,Intel,Core i3  - 10th Gen,256,0,8,DDR4,64 bit Windows 10,14.96,Normal,Office Home & Student 2019,1 Year Onsite Warranty,40090
ASUS,Intel,Core i5  - 10th Gen,512,0,16,DDR4,64 bit Windows 11,14.0,Normal,Office Home & Student 2021,1 Year Onsite Warranty,48990
DELL,Intel,Core i3  - 11th Gen,256,0,8,DDR4,64 bit Windows 11,14.96,Normal,Office Home & Student 2021,1 Year Onsite Warranty,44200
acer,AMD,Ryzen 3 Dual Core,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,34490
ASUS,Intel,Core i5  - 10th Gen,512,0,8,DDR4,64 bit Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,47990
APPLE,Apple,M1 Max,1024,0,32,Unified Memory,Mac,16.2,Normal,Not Available,1 Year Limited Warranty,306990
GIGABYTE,Intel,Core i7  - 12th Gen,1024,0,16,DDR4,64 bit Windows 11,15.6,Normal,Not Available,2 Year Carry In Warranty,149990
Lenovo,Intel,Core i3  - 11th Gen,512,0,8,DDR4,64 bit Windows 11,14.0,Normal,Office 2021,2 Year Warranty,37900
MSI,Intel,Core i7  - 12th Gen,512,0,8,DDR4,64 bit Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,90990
ASUS,Intel,Core i9  - 12th Gen,2048,0,32,DDR5,64 bit Windows 11,16.0,Normal,Not Available,1 Year Onsite Warranty,331990
