Brand,Processor_Brand,Processor_Type,Storage_SSD,Storage_HDD,RAM_GB,RAM_Type,OS,Display_Size,Display_Type,Office,Warranty,Price
Lenovo,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,55990
DELL,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 10,14,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,66390
APPLE,Apple,M2,256,,16,Unified Memory,Mac,13.6,Normal,Not Available,1 Year Limited Warranty,131990
DELL,Intel,Core i5  - 12th Gen,512,,16,DDR5,Windows 11,15.6,Normal,Not Available,,84990
ASUS,Intel,Core i3  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,32990
Lenovo,Intel,Core i7  - 10th Gen,512,,8,LPDDR4X,Windows 10,14,Normal,Office Home & Student 2019,1 Year Onsite Warranty,95490
HP,Intel,Core i7  - 12th Gen,512,,16,LPDDR4X,Windows 11,13.3,Touchscreen,Not Available,1 Year Onsite Warranty,104990
ASUS,Intel,Core i9  - 8th Gen,1024,,16,DDR4,Windows 10,15.6,Touchscreen,Not Available,1 Year Onsite Warranty,209690
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
ASUS,AMD,Ryzen 9 Octa Core,1024,,32,LPDDR5,Windows 11,13.4,Touchscreen,Office Home & Student,1 Year Onsite Warranty,171990
acer,AMD,Ryzen 3 Dual Core,,1024 ,4,DDR4,Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,34630
ASUS,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,41990
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,40990
Lenovo,Intel,Core i3  - 11th Gen,,1024 ,4,DDR4,DOS,15,Normal,Not Available,1 Year Onsite Warranty,33990
DELL,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,14.96,Normal,Office Home & Student 2021,1 Year Onsite Warranty,42690
MSI,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 10,,Matrix,Not Available,2 Year Onsite Warranty,59990
ASUS,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,76990
APPLE,Apple,M2,256,,16,Unified Memory,Mac,13.6,Normal,Not Available,1 Year Limited Warranty,131990
DELL,Intel,Core i7  - 12th Gen,1024,,32,DDR5,Windows 11,17.3,Normal,Not Available,,300490
acer,Intel,Core i7  - 12th Gen,2048,,32,LPDDR5,Windows 11,16,Normal,Not Available,1 Year International Travelers Warranty,229990
MSI,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,52990
ASUS,Intel,Core i9  - 12th Gen,4096,,32,DDR5,Windows 11,17.3,Normal,Not Available,1 Year Onsite Warranty,479990
HP,AMD,Ryzen 9 Octa Core,1024,,32,DDR5,Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,177276
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,DOS,15.6,Normal,Not Available,2 Year Warranty,37990
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,DOS,15.6,Normal,Not Available,2 Year Warranty,37990
MSI,Intel,Core i7  - 10th Gen,512,,16,DDR4,Windows 10,14,Normal,Not Available,1 Year Carry In Warranty,74990
DELL,Intel,Core i3  - 12th Gen,512,,8,DDR5,Windows 11,14,Touchscreen,Not Available,,64490
ASUS,Intel,Core i3  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,32990
Lenovo,Intel,Core i7  - 11th Gen,1024,,16,DDR4,Windows 11,16,Normal,Not Available,3 Year Onsite Warranty + 3 Year Legion Ultimate Support + 1 Year Accidental Damage Protection,157990
ASUS,AMD,Ryzen 7 Octa Core,1024,,16,LPDDR5,Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,109990
MSI,Intel,Core i5  - 10th Gen,512,,8,DDR4,Windows 10,14,Normal,Not Available,1 Year Onsite Warranty,43990
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
HP,Intel,Celeron Dual Core,256,,8,DDR4,Windows 11,14,Normal,Not Available,1 Year Onsite Warranty,25999
ASUS,AMD,Ryzen 9 Octa Core  - 9th Gen,1024,,16,DDR4,Windows 11,16,Normal,Office Home & Student 2019,1 Year Onsite Warranty,130500
ASUS,Intel,Core i7  - 10th Gen,1024,,32,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,234990
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,40990
MSI,Intel,Core i5  - 11th Gen,512,,16,LPDDR4X,Windows 10,,Matrix,Not Available,1 Year Onsite Warranty,74990
Lenovo,Intel,Celeron Dual Core,,,4,DDR4,Chrome,14,Normal,Not Available,1 Year Carry In Warranty,18890
acer,Intel,Core i7  - 11th Gen,1024,,16,DDR4,Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,135990
ASUS,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,76990
ASUS,Intel,Core i7  - 10th Gen,256,1024 ,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,87390
Lenovo,Intel,Core i3  - 10th Gen,256,,8,DDR4,Windows 10,14,Normal,Not Available,2 Year Onsite Warranty,38980
ASUS,Intel,Celeron Dual Core,128,,4,DDR4,Windows 11,11.6,Touchscreen,Not Available,1 Year Onsite Warranty,29990
MSI,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,52990
DELL,Intel,Core i5  - 12th Gen,512,,16,DDR5,Windows 11,15.6,Normal,Not Available,,84990
DELL,Intel,Core i5  - 10th Gen,512,,16,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,,77990
HP,AMD,Ryzen 5 Hexa Core,512,,8,DDR5,Windows 11,16.1,Normal,Not Available,1 Year Onsite Warranty,96579
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
ASUS,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,14,Normal,Not Available,1 Year Onsite Warranty,74790
HP,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,61500
HP,AMD,Ryzen 5 Quad Core,,1024 ,8,DDR4,Windows 10,14,Normal,Not Available,1 Year Onsite Warranty,40264
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
HP,Intel,Core i3  - 11th Gen,256,1024 ,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,42490
acer,Intel,Core i7  - 6th Gen,128,1024 ,16,DDR4,Windows 10,15.6,Normal,Office Trial Only,1 Year International Travelers Warranty,116640
Lenovo,AMD,Ryzen 5 Hexa Core,256,1024 ,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,62490
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
ASUS,Intel,Core i5  - 8th Gen,512,,8,LPDDR3,Windows 10,13.3,Normal,Not Available,1 Year Onsite Warranty,74490
DELL,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,60090
Vaio,Intel,Core i5  - 8th Gen,512,,8,DDR4,Windows 10,14,Normal,Office 365,2 Year Onsite Warranty,62890
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,52990
ASUS,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,15.6,Touchscreen,Office Home & Student 2021,1 Year Onsite Warranty,67690
Lenovo,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Warranty,73990
ASUS,Intel,Core i9  - 12th Gen,1024,,16,LPDDR5,Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,304980
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,50990
HP,AMD,Ryzen 3 Quad Core,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,40960
Lenovo,AMD,Athlon Dual Core,256,,4,DDR4,Windows 10,14,Normal,Not Available,1 Year Onsite Warranty,20990
HP,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 10,14,Normal,Not Available,1 Year Onsite Warranty,57750
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,34990
HP,Intel,Core i5  - 8th Gen,256,,8,DDR3,Windows 10,13.3,Normal,Not Available,1 Year Onsite Warranty,69990
ASUS,AMD,Ryzen 3 Dual Core,256,,4,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,26990
acer,Intel,Pentium Quad Core,256,,4,DDR4,Windows 11,14,Normal,Not Available,1 Year Onsite Warranty,37990
Lenovo,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,55990
MSI,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Carry In Warranty,58490
HP,AMD,Ryzen 3 Quad Core,512,,8,DDR4,DOS,14,Normal,Not Available,,27490
DELL,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,,53690
ASUS,Intel,Core i3  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,32990
ASUS,AMD,Ryzen 7 Octa Core,1024,,32,LPDDR5,Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,284990
ASUS,AMD,Ryzen 9 Octa Core,512,,16,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,105990
Lenovo,Intel,Celeron Dual Core,,,4,LPDDR4X,Chrome,11.6,Touchscreen,Not Available,1 Year Onsite Warranty,28490
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
ASUS,Intel,Core i7  - 10th Gen,2048,,16,LPDDR3,Windows 10,14,Normal,Not Available,3 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,233990
MSI,Intel,Core i7  - 10th Gen,256,1024 ,8,DDR4,Windows 10,15.6,Normal,Not Available,2 Year Onsite Warranty,63990
DELL,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,72890
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,40990
ASUS,Intel,Core i7  - 12th Gen,512,,16,DDR5,Windows 11,16,Normal,Office Home & Student,1 Year Onsite Warranty,174990
HP,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2019,,62180
Lenovo,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty + 1 Year Accidental Damage Protection Add On,49490
ASUS,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,76990
Lenovo,Intel,Core i5  - 4th Gen,,1024 ,8,DDR3,Windows 8,15.6,Normal,Not Available,1 Year Warranty,52490
ASUS,AMD,Ryzen 7 Dual Core  - 10th Gen,512,,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,88687
ASUS,AMD,Ryzen 7 Octa Core,1024,,16,LPDDR5,Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,147990
MSI,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,52990
Lenovo,Intel,Core i3  - 10th Gen,256,,4,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,40200
DELL,Intel,Core i5  - 11th Gen,512,,16,LPDDR4X,Windows 10,13.3,Normal,Office Home & Student 2019,,109990
MSI,Intel,Core i5  - 10th Gen,,1024 ,8,DDR4,Windows 10,15.6,Normal,Not Available,2 Year Warranty For Gaming,54450
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
HP,AMD,Ryzen 5 Hexa Core,512,,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,61990
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,,40699
ASUS,Intel,Core i7  - 8th Gen,512,,16,DDR3,Windows 10,13.3,Normal,Not Available,1 Year Onsite Warranty,99990
ASUS,Intel,Core i3  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,32990
DELL,Intel,Core i7  - 11th Gen,512,,16,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,,104990
acer,Intel,Core i9  - 11th Gen,1024,,16,DDR4,Windows 11,15.6,Normal,Not Available,1 Year International Travelers Warranty,148490
HP,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,14,Normal,Not Available,1 Year Onsite Warranty,84990
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
ASUS,Intel,Core i5  - 10th Gen,512,,8,LPDDR3,Windows 10,14,Normal,Not Available,1 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,109990
ASUS,AMD,Ryzen 9 Octa Core,1024,,32,LPDDR4X,Windows 10,13.4,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,214990
DELL,AMD,Ryzen 7 Octa Core,512,,16,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,,98990
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,40990
Vaio,AMD,Ryzen 7 Quad Core,512,,8,DDR4,Windows 10,15.6,Normal,Office 365,2 Year Onsite Warranty,57990
ASUS,Intel,Core i7  - 7th Gen,256,1024 ,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,146490
ASUS,Intel,Core i7  - 10th Gen,1024,,16,LPDDR3,Windows 10,14,Normal,Not Available,1 Year Manufacturer Warranty On The Device + 0.5 Year Manufacturer Warranty On Included Accessories,154990
ASUS,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,76990
acer,Intel,Core i7  - 10th Gen,2048,,16,DDR4,Windows 10,15.6,Normal,Not Available,1 Year International Travelers Warranty,159990
acer,Intel,Core i7  - 7th Gen,256,,8,DDR3,Windows 10,14,Touchscreen,Not Available,1 Year International Travelers Warranty,119990
ASUS,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,35990
MSI,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,52990
DELL,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,68866
DELL,AMD,Ryzen 5 Hexa Core,512,,16,DDR5,Windows 11,15.6,Normal,Office Home & Student 2021,,74990
HP,AMD,Ryzen 3 Quad Core,512,,8,DDR4,Windows 10,14,Normal,Office Home & Student 2019,1 Year Onsite Warranty,44900
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
ASUS,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,88990
DELL,AMD,Ryzen 7 Octa Core,512,,16,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,,109490
DELL,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,76900
ASUS,Intel,Core i3  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,32990
Lenovo,Intel,Core i3  - 10th Gen,,1024 ,4,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,39200
MSI,Intel,Core i7  - 12th Gen,1024,,16,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Carry In Warranty,114990
ASUS,AMD,Ryzen 7 Octa Core,1024,,32,LPDDR5,Windows 11,13.4,Touchscreen,Not Available,1 Year Onsite Warranty,177900
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
HP,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,,74990
acer,Intel,Core i7  - 11th Gen,1024,,16,LPDDR4X,Windows 10,14,Touchscreen,Not Available,1 Year International Travelers Warranty,97938
DELL,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,16,Touchscreen,Not Available,,87500
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,40990
ASUS,AMD,Ryzen 7 Octa Core,1024,,8,LPDDR4X,Windows 10,14,Normal,Not Available,1 Year Onsite Warranty,74990
HP,Intel,Core i5  - 12th Gen,512,,16,DDR4,Windows 11,14,Normal,Not Available,1 Year Onsite Warranty,75990
Lenovo,Intel,Core i7  - 8th Gen,512,,8,DDR4,Windows 10,13.3,Normal,Office Home & Student 2016,1 Year Onsite Warranty,86000
ASUS,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,76990
Lenovo,AMD,Athlon Dual Core,256,,4,DDR4,DOS,14,Normal,Not Available,1 Year Onsite Warranty,18990
DELL,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 10,14,Normal,Office Home & Student 2019,1 Year Onsite Warranty,55690
ASUS,Intel,Core i7  - 12th Gen,1024,,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,149990
MSI,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,52990
ASUS,Intel,Core i7  - 10th Gen,1024,,32,DDR4,Windows 10,15.6,Touchscreen,Not Available,1 Year Onsite Warranty,224990
APPLE,Apple,M2,512,,8,Unified Memory,Mac,13.6,Normal,Not Available,1 Year Limited Warranty,131990
DELL,AMD,Ryzen 5 Quad Core,256,1024 ,8,DDR4,Windows 10,15.6,Normal,Not Available,,52990
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
HP,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,75370
DELL,AMD,Ryzen 5 Quad Core,512,,8,DDR4,Windows 10,14,Normal,Not Available,1 Year Onsite Warranty,49690
DELL,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,16,Normal,Office Home & Student 2021,,69160
ASUS,Intel,Core i3  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,32990
ASUS,AMD,Ryzen 7 Octa Core  - 10th Gen,512,,16,DDR4,Windows 11,17.3,Normal,Not Available,,103658
acer,Intel,Core i5  - 8th Gen,512,,8,DDR3,Windows 10,14,Normal,Not Available,1 Year International Travelers Warranty,69351
ASUS,AMD,Ryzen 7 Octa Core,512,,16,DDR5,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,104990
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
Lenovo,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 10,14,Touchscreen,Office Home & Student 2019,3 Year Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,84990
acer,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 11,14,Touchscreen,Not Available,1 Year International Travelers Warranty,74999
acer,Intel,Core i5  - 7th Gen,256,,8,DDR3,Windows 10,13.3,Normal,Office Home & Student 2016,1 Year International Travelers Warranty,86867
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,40990
DELL,Intel,Core i3  - 11th Gen,256,1024 ,4,DDR4,Windows 10,14,Normal,Office Home & Student 2019,1 Year Limited Hardware Warranty + In Home Service After Remote Diagnosis,44290
ASUS,AMD,Ryzen 5 Dual Core  - 5th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Manufacturer Warranty,61990
Infinix,Intel,Core i5  - 11th Gen,512,,8,LPDDR4X,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,42990
ASUS,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,76990
Lenovo,Intel,Core i5  - 8th Gen,512,,8,DDR4,Windows 10,13.3,Normal,Office Home & Student 2016,1 Year Onsite Warranty,74990
DELL,Intel,Core i7  - 12th Gen,1024,,32,DDR5,Windows 11,14,Normal,Not Available,,209990
ASUS,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,41990
MSI,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,52990
APPLE,Apple,M2 Pro,512,,16,Unified Memory,Mac,16,Normal,Not Available,1 Year Limited Warranty,249900
ASUS,AMD,Ryzen 5 Hexa Core,1024,,8,DDR4,Windows 11,15.6,Normal,Not Available,1 Year Onsite Warranty,60990
MSI,Intel,Core i7  - 11th Gen,1024,,16,DDR4,Windows 10,,Matrix,Not Available,2 Year Warranty,180990
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
DELL,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,71900
HP,AMD,Ryzen 5 Hexa Core,512,,16,DDR4,Windows 11,15.6,Normal,Office Home & Student 2019,,66490
Lenovo,Intel,Core i5  - 8th Gen,,2048 ,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2016,1 Year Onsite Warranty,64821
ASUS,Intel,Core i3  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,32990
MSI,Intel,Core i7  - 8th Gen,512,,16,DDR4,Windows 10,15.6,Normal,Not Available,2 Year Carry In Warranty,149990
ASUS,Intel,Core i9  - 12th Gen,2048,,32,DDR5,Windows 11,16,Normal,Not Available,1 Year Onsite Warranty,304990
HP,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Onsite Warranty,58500
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
HP,Intel,Core i7  - 10th Gen,512,,16,LPDDR3,Windows 10,13.3,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,239759
ASUS,Intel,Core i7  - 12th Gen,512,,16,LPDDR5,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,107331
HP,AMD,Ryzen 5 Hexa Core,512,,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,54999
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,40990
DELL,Intel,Core i5  - 11th Gen,512,,16,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,71999
DELL,Intel,Core i5  - 10th Gen,512,,8,DDR4,Windows 10,14,Normal,Office Home & Student 2019,1 Year Onsite Warranty,67190
HP,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,,41990
ASUS,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,15.6,Normal,Office Home & Student,1 Year Onsite Warranty,76990
HP,Intel,Core i5  - 11th Gen,512,,16,LPDDR4X,Windows 10,13.5,Touchscreen,Not Available,1 Year Onsite Warranty,111990
DELL,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 10,15.6,Normal,Not Available,1 Year Limited Hardware Warranty + In Home Service After Remote Diagnosis,70990
DELL,Intel,Core i5  - 11th Gen,512,,8,DDR4,Windows 10,35,Normal,Office Home & Student 2019,1 Year Onsite Warranty,59990
MSI,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite & Carry In Warranty,52990
HP,Intel,Core i5  - 12th Gen,512,,8,DDR4,Windows 11,14,Normal,Office Home & Student 2021,1 Year Onsite Warranty,73070
LG,Intel,Core i5  - 12th Gen,512,,8,DDR5,Windows 11,17,Normal,Not Available,,101299
ASUS,AMD,Ryzen 7 Octa Core,1024,,16,DDR5,Windows 11,16,Touchscreen,Office Home & Student,1 Year Onsite Warranty,187990
Lenovo,Intel,Core i3  - 11th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,2 Year Onsite Warranty,37248
DELL,AMD,Ryzen 3 Dual Core  - 3rd Gen,256,,8,DDR4,Windows 10,15.6,Normal,Not Available,,43490
ASUS,Intel,Celeron Dual Core  - 4th Gen,,,4,DDR4,Windows 10,11.6,Normal,Not Available,1 Year Onsite Warranty,20990
ASUS,AMD,Ryzen 9 Octa Core,1024,,32,LPDDR4X,Windows 10,13.4,Touchscreen,Office Home & Student 2019,1 Year Onsite Warranty,234990
ASUS,Intel,Core i3  - 10th Gen,512,,8,DDR4,Windows 11,15.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,32990
MSI,Intel,Core i7  - 11th Gen,512,,8,DDR4,Windows 10,14,Normal,Not Available,1 Year Warranty,80590
HP,Intel,Core i3  - 11th Gen,,1024 ,8,DDR4,Windows 10,15.6,Normal,Office Home & Student 2019,1 Year Onsite Warranty,42990
Lenovo,Intel,Celeron Dual Core,256,,4,DDR4,Windows 11,11.6,Normal,Office Home & Student 2021,1 Year Onsite Warranty,25490
Lenovo,Intel,Core i3  - 11th Gen,256,,8,DDR4,Windows 11,15.6,Normal,Not Available,2 Year Onsite Warranty,32890
